,날짜,종가,전일비,시가,고가,저가,거래량
1834,2015.07.03,"139,200",+900,"138,700","139,700","134,600","1,039,196"
1835,2015.07.02,"138,300","+1,700","139,000","141,500","135,900","1,564,411"
1836,2015.07.01,"136,600","+10,400","128,300","139,600","128,100","2,931,964"
1837,2015.06.30,"126,200",+200,"128,000","128,700","122,500","1,054,191"
1838,2015.06.29,"126,000","+2,500","121,400","128,500","121,400","1,532,599"
1839,2015.06.26,"123,500","+3,700","120,500","126,200","119,000","1,914,367"
1840,2015.06.25,"119,800","+5,500","118,000","120,400","117,100","1,801,342"
1841,2015.06.24,"114,300","+7,300","107,300","115,500","107,300","1,175,034"
1842,2015.06.23,"107,000",+400,"108,500","108,500","106,600","239,791"
1843,2015.06.22,"106,600","-1,200","108,200","109,400","106,100","249,642"
1844,2015.06.19,"107,800","+2,800","108,200","109,300","106,500","346,862"
1845,2015.06.18,"105,000","-1,400","107,000","107,100","104,400","384,281"
1846,2015.06.17,"106,400","+4,700","101,200","106,800","100,800","725,826"
1847,2015.06.16,"101,700","-3,900","105,000","109,600","99,800","1,319,340"
1848,2015.06.15,"105,600","-5,200","109,200","110,500","105,000","639,238"
1849,2015.06.12,"110,800","-3,700","113,800","114,700","109,800","669,117"
1850,2015.06.11,"114,500","-1,500","117,700","118,500","114,500","464,246"
1851,2015.06.10,"116,000","-1,000","118,300","119,600","115,100","639,825"
1852,2015.06.09,"117,000","+2,800","115,600","118,600","115,400","790,908"
1853,2015.06.08,"114,200","+3,500","111,600","115,400","110,700","435,705"
1854,2015.06.05,"110,700","-3,200","112,000","114,100","110,600","379,878"
1855,2015.06.04,"113,900","+2,100","112,000","114,400","112,000","323,384"
1856,2015.06.03,"111,800",+200,"111,600","115,100","111,200","468,001"
1857,2015.06.02,"111,600","-4,700","115,200","116,000","111,600","612,457"
1858,2015.06.01,"116,300","-1,000","119,300","120,200","115,100","720,250"
1859,2015.05.29,"117,300","+10,200","108,300","120,800","106,800","2,409,987"
1860,2015.05.28,"107,100","-1,300","109,700","110,400","107,100","356,785"
1861,2015.05.27,"108,400","-5,200","113,600","113,600","107,900","509,228"
1862,2015.05.26,"113,600",+600,"114,800","115,700","113,400","443,005"
1863,2015.05.22,"113,000","-2,900","116,100","116,500","113,000","447,297"
1864,2015.05.21,"115,900",-500,"117,700","117,800","114,300","667,952"
1865,2015.05.20,"116,400","+4,900","114,500","116,800","112,600","1,267,036"
1866,2015.05.19,"111,500","+4,500","107,800","112,600","107,100","1,093,027"
1867,2015.05.18,"107,000","+2,100","105,500","107,600","103,900","463,356"
1868,2015.05.15,"104,900","-1,000","105,500","107,000","103,500","495,087"
1869,2015.05.14,"105,900","+5,500","100,300","108,600","99,900","1,361,889"
1870,2015.05.13,"100,400",-700,"100,100","102,500","99,500","399,074"
1871,2015.05.12,"101,100","-3,200","104,100","104,300","101,000","393,061"
1872,2015.05.11,"104,300",+100,"104,700","105,200","103,100","262,203"
1873,2015.05.08,"104,200",-400,"104,600","106,900","104,200","356,894"
1874,2015.05.07,"104,600","+2,900","101,800","104,900","99,000","651,668"
1875,2015.05.06,"101,700","-4,400","104,700","104,900","101,700","698,164"
1876,2015.05.04,"106,100","-1,800","108,000","110,500","106,100","442,377"
1877,2015.04.30,"107,900",+800,"107,600","110,800","107,300","434,168"
1878,2015.04.29,"107,100","-2,100","108,800","109,500","107,000","426,578"
1879,2015.04.28,"109,200","-1,400","110,600","111,600","109,000","368,402"
1880,2015.04.27,"110,600",-100,"111,500","112,300","110,300","275,781"
1881,2015.04.24,"110,700","-2,800","113,500","114,000","110,000","607,208"
1882,2015.04.23,"113,500","-2,200","115,400","116,800","113,500","539,607"
1883,2015.04.22,"115,700","+1,800","113,800","118,000","113,400","883,734"
