,제목,링크,정보제공,날짜
122,"
""일본, 중국에서도 사용하세요"" 카카오페이, 알리페이와 제휴
",https://finance.naver.com//item/news_read.naver?article_id=0004924439&office_id=014&code=377300&page=5&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.07 17:08
123,"
""日·中서 환전 없이 간편결제""...카카오페이, 해외서 광폭행보
",https://finance.naver.com//item/news_read.naver?article_id=0005360944&office_id=018&code=377300&page=5&sm=title_entity_id.basic,이데일리, 2022.11.07 16:12
124,"
카카오페이, 중국서 결제 서비스 시작한다
",https://finance.naver.com//item/news_read.naver?article_id=0005173488&office_id=277&code=377300&page=5&sm=title_entity_id.basic,아시아경제, 2022.11.07 14:58
125,"
카카오페이 ""中 항저우 근교서 페이 결제…日 결제도 강화""
",https://finance.naver.com//item/news_read.naver?article_id=0004119108&office_id=011&code=377300&page=5&sm=title_entity_id.basic,서울경제, 2022.11.07 13:41
126,"
카카오페이, '자활기업 응원 프로젝트' 시작…운영비 등 지원
",https://finance.naver.com//item/news_read.naver?article_id=0004814772&office_id=008&code=377300&page=5&sm=title_entity_id.basic,머니투데이, 2022.11.07 10:56
127,"
카카오페이, ‘자활기업 응원 프로젝트’ 시작
",https://finance.naver.com//item/news_read.naver?article_id=0005173262&office_id=277&code=377300&page=5&sm=title_entity_id.basic,아시아경제, 2022.11.07 10:26
128,"
카카오페이, '자활기업' 35개소 운영비 지원 및 교육 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0004924102&office_id=014&code=377300&page=5&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.07 10:14
129,"
카카오페이-아름다운재단, 소상공인 ‘자활기업 응원 프로젝트’ 시작
",https://finance.naver.com//item/news_read.naver?article_id=0004118941&office_id=011&code=377300&page=5&sm=title_entity_id.basic,서울경제, 2022.11.07 09:29
130,"
'먹튀 논란' 류영준 카카오페이 전 대표, 여전히 회사 재직
",https://finance.naver.com//item/news_read.naver?article_id=0005172634&office_id=277&code=377300&page=5&sm=title_entity_id.basic,아시아경제, 2022.11.04 21:02
131,"
‘먹튀 논란’ 사퇴 카카오페이 류영준 전 대표, 고문으로 재직 중
",https://finance.naver.com//item/news_read.naver?article_id=0000852603&office_id=366&code=377300&page=5&sm=title_entity_id.basic,조선비즈, 2022.11.04 20:12
132,"
‘먹튀 사퇴’ 논란 카카오페이 류영준 전 대표, 고문으로 재임
",https://finance.naver.com//item/news_read.naver?article_id=0002061694&office_id=016&code=377300&page=5&sm=title_entity_id.basic,헤럴드경제, 2022.11.04 19:40
133,"
[단독] '먹튀 논란' 류영준 전 카카오페이 대표, 지금도 '재직 중...
",https://finance.naver.com//item/news_read.naver?article_id=0004771100&office_id=015&code=377300&page=5&sm=title_entity_id.basic,한국경제, 2022.11.04 15:38
134,"
카카오페이, 알리페이와 함께 중국서 결제 서비스 시작
",https://finance.naver.com//item/news_read.naver?article_id=0000852580&office_id=366&code=377300&page=5&sm=title_entity_id.basic,조선비즈, 2022.11.04 16:56
135,"
중국서도 카카오페이 결제 OK
",https://finance.naver.com//item/news_read.naver?article_id=0004118407&office_id=011&code=377300&page=5&sm=title_entity_id.basic,서울경제, 2022.11.04 14:49
136,"
주가 반토막난 카카오페이...우리사주 손실 구제에 265억 추가 지원
",https://finance.naver.com//item/news_read.naver?article_id=0000078139&office_id=024&code=377300&page=5&sm=title_entity_id.basic,매경이코노미, 2022.11.03 18:34
137,"
""우리사주 손실 직원 구제""…카카오페이, 265억원 추가 지원
",https://finance.naver.com//item/news_read.naver?article_id=0004813814&office_id=008&code=377300&page=5&sm=title_entity_id.basic,머니투데이, 2022.11.03 16:40
138,"
""우리사주 60% 손해본 직원 구제""…카카오페이, 담보금 265억원 ...
",https://finance.naver.com//item/news_read.naver?article_id=0004770640&office_id=015&code=377300&page=5&sm=title_entity_id.basic,한국경제, 2022.11.03 11:47
139,"
카카오페이, 우리사주 직원에 265억원 추가 지원…총 411억원 투입
",https://finance.naver.com//item/news_read.naver?article_id=0004117920&office_id=011&code=377300&page=5&sm=title_entity_id.basic,서울경제, 2022.11.03 11:30
140,"
이미 공모가대비 반토막인데...카카오페이, 우리사주 보호예수 풀리자 된...
",https://finance.naver.com//item/news_read.naver?article_id=0000078131&office_id=024&code=377300&page=5&sm=title_entity_id.basic,매경이코노미, 2022.11.03 15:18
141,"
‘보호예수 해제’ 카카오페이, 잇단 악재에 장 초반 5%대 급락 [증...
",https://finance.naver.com//item/news_read.naver?article_id=0000033412&office_id=243&code=377300&page=5&sm=title_entity_id.basic,이코노미스트, 2022.11.03 10:10
142,"
카카오페이, '보호예수 해제' 영향에 5%대 하락
",https://finance.naver.com//item/news_read.naver?article_id=0004770600&office_id=015&code=377300&page=5&sm=title_entity_id.basic,한국경제, 2022.11.03 10:00
143,"
[특징주] ‘보호예수 해제’ 카카오페이, 6% 가까이 하락
",https://finance.naver.com//item/news_read.naver?article_id=0000852173&office_id=366&code=377300&page=5&sm=title_entity_id.basic,조선비즈, 2022.11.03 09:57
144,"
카카오페이, 보호예수 물량 풀리자 6%대↓[특징주]
",https://finance.naver.com//item/news_read.naver?article_id=0005357146&office_id=018&code=377300&page=5&sm=title_entity_id.basic,이데일리, 2022.11.03 09:23
145,"
진짜 신불자 되나…1년 버틴 카카오페이 직원 '울분'
",https://finance.naver.com//item/news_read.naver?article_id=0004117689&office_id=011&code=377300&page=5&sm=title_entity_id.basic,서울경제, 2022.11.02 18:32
146,"
1년을 기다렸는데 주가는 -85%...카카오페이 직원들의 눈물
",https://finance.naver.com//item/news_read.naver?article_id=0005039301&office_id=009&code=377300&page=5&sm=title_entity_id.basic,매일경제, 2022.11.02 16:11
147,"
카카오페이 보호예수 해제 카운트다운…잠 못 드는 투자자들
",https://finance.naver.com//item/news_read.naver?article_id=0005356170&office_id=018&code=377300&page=5&sm=title_entity_id.basic,이데일리, 2022.11.02 05:13
148,"
(영상)카카오페이, 영업손실 97억...적자폭 확대
",https://finance.naver.com//item/news_read.naver?article_id=0005356394&office_id=018&code=377300&page=6&sm=title_entity_id.basic,이데일리, 2022.11.02 10:20
149,"
분기 거래액 첫 30조원 돌파…카카오페이 주가 8%대 강세
",https://finance.naver.com//item/news_read.naver?article_id=0004813088&office_id=008&code=377300&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.02 09:54
150,"
""카카오페이, 4분기 연말 특수 기대…광고 매출 주목""-신한
",https://finance.naver.com//item/news_read.naver?article_id=0004770097&office_id=015&code=377300&page=6&sm=title_entity_id.basic,한국경제, 2022.11.02 08:56
151,"
[클릭 e종목]""3Q 기대치 웃도는 실적 낸 카카오페이…4Q 성수기 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005170952&office_id=277&code=377300&page=6&sm=title_entity_id.basic,아시아경제, 2022.11.02 08:46
152,"
카카오페이, 고객 지속 유입… 빼빼로데이·크리스마스 특수 기대-신한
",https://finance.naver.com//item/news_read.naver?article_id=0005356218&office_id=018&code=377300&page=6&sm=title_entity_id.basic,이데일리, 2022.11.02 08:06
153,"
“카카오페이 3분기 매출 올랐지만 향후 차별화가 관건”
",https://finance.naver.com//item/news_read.naver?article_id=0000033300&office_id=243&code=377300&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.02 08:50
154,"
카카오페이, 3분기 매출 성장…결제·금융서비스 견조-삼성증권
",https://finance.naver.com//item/news_read.naver?article_id=0004813023&office_id=008&code=377300&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.02 08:11
155,"
인건비에 발목잡힌 카카오페이…3분기 매출 성장에도 영업적자 커져
",https://finance.naver.com//item/news_read.naver?article_id=0005038935&office_id=009&code=377300&page=6&sm=title_entity_id.basic,매일경제, 2022.11.01 17:52
156,"
카카오페이, 3분기 47억 순손실…분기 거래액 첫 30조원 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004812908&office_id=008&code=377300&page=6&sm=title_entity_id.basic,머니투데이, 2022.11.01 17:44
157,"
카카오페이, 3분기 영업손실 97억원 '적자 지속'
",https://finance.naver.com//item/news_read.naver?article_id=0002289553&office_id=123&code=377300&page=6&sm=title_entity_id.basic,조세일보, 2022.11.01 16:02
158,"
카카오페이, 3분기 영업손실 97억원…거래액은 첫 30조 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0000033255&office_id=243&code=377300&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.01 15:36
159,"
카카오페이 3Q 영업손실 97억원…전년比 852.5% 감소
",https://finance.naver.com//item/news_read.naver?article_id=0005170675&office_id=277&code=377300&page=6&sm=title_entity_id.basic,아시아경제, 2022.11.01 15:03
160,"
카카오페이, 3분기 영업손실 97억원… 전년比 853% 감소
",https://finance.naver.com//item/news_read.naver?article_id=0000851703&office_id=366&code=377300&page=6&sm=title_entity_id.basic,조선비즈, 2022.11.01 14:44
161,"
신원근 카카오페이 대표 “금리 상승기 맞춰 최적 대출비교 제공할 것”[...
",https://finance.naver.com//item/news_read.naver?article_id=0000033277&office_id=243&code=377300&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.01 17:40
162,"
카카오페이 “애플페이 한국 진출 주시 중…시장에 긍정적일 것”[컨콜]
",https://finance.naver.com//item/news_read.naver?article_id=0000033267&office_id=243&code=377300&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.01 17:11
163,"
[e공시 눈에 띄네]카카오페이, 3Q 영업손실 97억원…적자폭 확대 등...
",https://finance.naver.com//item/news_read.naver?article_id=0005170783&office_id=277&code=377300&page=6&sm=title_entity_id.basic,아시아경제, 2022.11.01 17:07
164,"
신원근 카카오페이 대표 “판교 화재 등 변수…보수적으로 전망”[컨콜]
",https://finance.naver.com//item/news_read.naver?article_id=0000033263&office_id=243&code=377300&page=6&sm=title_entity_id.basic,이코노미스트, 2022.11.01 16:45
165,"
카카오페이 당기순손실 47억원...매출액·거래액은 증가
",https://finance.naver.com//item/news_read.naver?article_id=0004921779&office_id=014&code=377300&page=6&sm=title_entity_id.basic,파이낸셜뉴스, 2022.11.01 15:52
166,"
카카오페이 3분기 영업손실 100억원…손실폭은 전분기 대비 감소
",https://finance.naver.com//item/news_read.naver?article_id=0004769813&office_id=015&code=377300&page=6&sm=title_entity_id.basic,한국경제, 2022.11.01 15:27
167,"
카카오페이 3분기 매출액 1414억원…전년比 23% 증가
",https://finance.naver.com//item/news_read.naver?article_id=0004117057&office_id=011&code=377300&page=6&sm=title_entity_id.basic,서울경제, 2022.11.01 14:46
168,"
카카오페이, 3Q 영업손실 97억원…거래액은 분기 첫 30조원 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0005355777&office_id=018&code=377300&page=6&sm=title_entity_id.basic,이데일리, 2022.11.01 14:44
169,"
카카오페이 3분기 47억원 순손실
",https://finance.naver.com//item/news_read.naver?article_id=0002060034&office_id=016&code=377300&page=6&sm=title_entity_id.basic,헤럴드경제, 2022.11.01 14:41
170,"
카카오페이, 3분기 영업손실 97억…적자폭 커져 [주목 e공시]
",https://finance.naver.com//item/news_read.naver?article_id=0004769781&office_id=015&code=377300&page=7&sm=title_entity_id.basic,한국경제, 2022.11.01 14:44
171,"
카카오페이, 3분기 영업손실 97억원..전년비 853%↓
",https://finance.naver.com//item/news_read.naver?article_id=0005355768&office_id=018&code=377300&page=7&sm=title_entity_id.basic,이데일리, 2022.11.01 14:37
172,"
[공시줍줍]상장 1주년 맞는 카카오페이, 보호예수 풀렸지만...
",https://finance.naver.com//item/news_read.naver?article_id=0000011413&office_id=648&code=377300&page=7&sm=title_entity_id.basic,비즈니스워치, 2022.11.01 07:01
173,"
[단독] 금감원, 카카오페이 현장검사 착수
",https://finance.naver.com//item/news_read.naver?article_id=0004116771&office_id=011&code=377300&page=7&sm=title_entity_id.basic,서울경제, 2022.10.31 18:53
174,"
카카오, 카카오페이 주식 6235만주 의무보유 만료
",https://finance.naver.com//item/news_read.naver?article_id=0005354897&office_id=018&code=377300&page=7&sm=title_entity_id.basic,이데일리, 2022.10.31 16:12
175,"
토스·카카오페이·핀다 비교해보니… 대출 금리 1%p 이상 차이 나고 한...
",https://finance.naver.com//item/news_read.naver?article_id=0000851221&office_id=366&code=377300&page=7&sm=title_entity_id.basic,조선비즈, 2022.10.31 06:01
176,"
카카오페이손보 ‘금융안심보험’ 첫 출격 이유 있었네
",https://finance.naver.com//item/news_read.naver?article_id=0002058502&office_id=016&code=377300&page=7&sm=title_entity_id.basic,헤럴드경제, 2022.10.28 11:27
177,"
카카오페이손보 첫 상품 이유 있었네…금융보험가입자 '급증'
",https://finance.naver.com//item/news_read.naver?article_id=0002058302&office_id=016&code=377300&page=7&sm=title_entity_id.basic,헤럴드경제, 2022.10.28 08:54
178,"
'니가 왜 거기서 나와'…하락률 눈에 띄는 카카오페이·SKIET
",https://finance.naver.com//item/news_read.naver?article_id=0005351174&office_id=018&code=377300&page=7&sm=title_entity_id.basic,이데일리, 2022.10.27 05:05
179,"
카카오페이, 4개월만에 또 검사받는다…금감원, 내달 착수
",https://finance.naver.com//item/news_read.naver?article_id=0005350914&office_id=018&code=377300&page=7&sm=title_entity_id.basic,이데일리, 2022.10.26 16:33
180,"
카카오페이 대표 ""재해 대처 미흡해""…피해 보상 약속
",https://finance.naver.com//item/news_read.naver?article_id=0000011237&office_id=648&code=377300&page=7&sm=title_entity_id.basic,비즈니스워치, 2022.10.25 14:59
181,"
이복현 ""카카오뱅크·카카오페이 검사 불가피""[2022국감]
",https://finance.naver.com//item/news_read.naver?article_id=0005349220&office_id=018&code=377300&page=8&sm=title_entity_id.basic,이데일리, 2022.10.24 21:13
