,제목,링크,정보제공,날짜
941,"
전통 은행앱 치고 올라오는데…카카오뱅크, 화재로 발길까지 '뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004766382&office_id=015&code=323410&page=34&sm=title_entity_id.basic,한국경제, 2022.10.24 17:44
942,"
이복현 ""카카오뱅크·카카오페이 장애 심각...규정도 우회""[2022국감...
",https://finance.naver.com//item/news_read.naver?article_id=0005349053&office_id=018&code=323410&page=34&sm=title_entity_id.basic,이데일리, 2022.10.24 17:14
943,"
이복현 ""카카오뱅크·페이 피해보상 최소한도 늘릴 것""
",https://finance.naver.com//item/news_read.naver?article_id=0004809457&office_id=008&code=323410&page=34&sm=title_entity_id.basic,머니투데이, 2022.10.24 17:12
944,"
“카카오뱅크, ‘먹통’ 사고 보고는 하루 뒤에나”…이복현, 관련 규정...
",https://finance.naver.com//item/news_read.naver?article_id=0000849689&office_id=366&code=323410&page=34&sm=title_entity_id.basic,조선비즈, 2022.10.24 17:04
945,"
이복현 ""카카오페이 이중화 미비…카뱅 대출·이체 지장도 심각""
",https://finance.naver.com//item/news_read.naver?article_id=0004113852&office_id=011&code=323410&page=34&sm=title_entity_id.basic,서울경제, 2022.10.24 16:49
946,"
“전공 상관없다”…카카오뱅크 ‘채용연계형 인턴’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002056274&office_id=016&code=323410&page=34&sm=title_entity_id.basic,헤럴드경제, 2022.10.24 10:46
947,"
카카오뱅크, 채용 연계형 '테크 인턴십' 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002288865&office_id=123&code=323410&page=34&sm=title_entity_id.basic,조세일보, 2022.10.24 10:44
948,"
카카오뱅크, 채용 연계형 ‘테크 인턴십’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0005348362&office_id=018&code=323410&page=34&sm=title_entity_id.basic,이데일리, 2022.10.24 08:56
949,"
카카오뱅크, 채용 연계형 인턴 개발자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004917030&office_id=014&code=323410&page=34&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 08:57
950,"
카카오뱅크, 채용연계형 개발자 인턴 '테크 인턴십' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0005165831&office_id=277&code=323410&page=34&sm=title_entity_id.basic,아시아경제, 2022.10.24 08:55
951,"
[단독] ""카카오뱅크, 화재에 취약"" 석달전 이미 경고있었는데
",https://finance.naver.com//item/news_read.naver?article_id=0005034319&office_id=009&code=323410&page=34&sm=title_entity_id.basic,매일경제, 2022.10.23 17:34
952,"
카카오뱅크, 비상대응특별점검반 신설… “화재 등 비상사태 대응 강화”
",https://finance.naver.com//item/news_read.naver?article_id=0000849793&office_id=366&code=323410&page=35&sm=title_entity_id.basic,조선비즈, 2022.10.25 09:19
953,"
카카오뱅크, CIO 직속 비상대응특별점검반 신설
",https://finance.naver.com//item/news_read.naver?article_id=0005166526&office_id=277&code=323410&page=35&sm=title_entity_id.basic,아시아경제, 2022.10.25 09:13
954,"
'카카오 먹통' 이복현 ""카뱅·카페, 검사 불가피…사고 책임 통감""
",https://finance.naver.com//item/news_read.naver?article_id=0004809555&office_id=008&code=323410&page=35&sm=title_entity_id.basic,머니투데이, 2022.10.24 21:34
955,"
이복현 ""카카오뱅크·카카오페이 검사 불가피""[2022국감]
",https://finance.naver.com//item/news_read.naver?article_id=0005349220&office_id=018&code=323410&page=35&sm=title_entity_id.basic,이데일리, 2022.10.24 21:13
956,"
윤호영 카뱅 대표 ""당국의 재해복구센터 실효성 강화 주문, 이미 시정 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000032635&office_id=243&code=323410&page=35&sm=title_entity_id.basic,이코노미스트, 2022.10.24 17:57
957,"
전통 은행앱 치고 올라오는데…카카오뱅크, 화재로 발길까지 '뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004766382&office_id=015&code=323410&page=35&sm=title_entity_id.basic,한국경제, 2022.10.24 17:44
958,"
이복현 ""카카오뱅크·카카오페이 장애 심각...규정도 우회""[2022국감...
",https://finance.naver.com//item/news_read.naver?article_id=0005349053&office_id=018&code=323410&page=35&sm=title_entity_id.basic,이데일리, 2022.10.24 17:14
959,"
이복현 ""카카오뱅크·페이 피해보상 최소한도 늘릴 것""
",https://finance.naver.com//item/news_read.naver?article_id=0004809457&office_id=008&code=323410&page=35&sm=title_entity_id.basic,머니투데이, 2022.10.24 17:12
960,"
“카카오뱅크, ‘먹통’ 사고 보고는 하루 뒤에나”…이복현, 관련 규정...
",https://finance.naver.com//item/news_read.naver?article_id=0000849689&office_id=366&code=323410&page=35&sm=title_entity_id.basic,조선비즈, 2022.10.24 17:04
961,"
이복현 ""카카오페이 이중화 미비…카뱅 대출·이체 지장도 심각""
",https://finance.naver.com//item/news_read.naver?article_id=0004113852&office_id=011&code=323410&page=35&sm=title_entity_id.basic,서울경제, 2022.10.24 16:49
962,"
“전공 상관없다”…카카오뱅크 ‘채용연계형 인턴’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002056274&office_id=016&code=323410&page=35&sm=title_entity_id.basic,헤럴드경제, 2022.10.24 10:46
963,"
카카오뱅크, 채용 연계형 '테크 인턴십' 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002288865&office_id=123&code=323410&page=35&sm=title_entity_id.basic,조세일보, 2022.10.24 10:44
964,"
카카오뱅크, 채용 연계형 ‘테크 인턴십’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0005348362&office_id=018&code=323410&page=35&sm=title_entity_id.basic,이데일리, 2022.10.24 08:56
965,"
카카오뱅크, 채용 연계형 인턴 개발자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004917030&office_id=014&code=323410&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 08:57
966,"
카카오뱅크, 채용연계형 개발자 인턴 '테크 인턴십' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0005165831&office_id=277&code=323410&page=35&sm=title_entity_id.basic,아시아경제, 2022.10.24 08:55
967,"
[단독] ""카카오뱅크, 화재에 취약"" 석달전 이미 경고있었는데
",https://finance.naver.com//item/news_read.naver?article_id=0005034319&office_id=009&code=323410&page=35&sm=title_entity_id.basic,매일경제, 2022.10.23 17:34
968,"
[단독] 정치권 압박에…하나·카뱅·신한, 예대금리차 잇단 축소
",https://finance.naver.com//item/news_read.naver?article_id=0005034318&office_id=009&code=323410&page=35&sm=title_entity_id.basic,매일경제, 2022.10.23 17:33
969,"
'먹통' 다음날 공매도 '폭탄' 맞은 카카오...2위는 카뱅
",https://finance.naver.com//item/news_read.naver?article_id=0005034211&office_id=009&code=323410&page=35&sm=title_entity_id.basic,매일경제, 2022.10.23 13:26
970,"
""카톡 먹통 다음날 카카오·카뱅 공매도 쏟아졌다""
",https://finance.naver.com//item/news_read.naver?article_id=0004113310&office_id=011&code=323410&page=35&sm=title_entity_id.basic,서울경제, 2022.10.23 10:18
971,"
“전공 상관없다”…카카오뱅크 ‘채용연계형 인턴’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002056274&office_id=016&code=323410&page=36&sm=title_entity_id.basic,헤럴드경제, 2022.10.24 10:46
972,"
카카오뱅크, 채용 연계형 '테크 인턴십' 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0002288865&office_id=123&code=323410&page=36&sm=title_entity_id.basic,조세일보, 2022.10.24 10:44
973,"
카카오뱅크, 채용 연계형 ‘테크 인턴십’ 지원자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0005348362&office_id=018&code=323410&page=36&sm=title_entity_id.basic,이데일리, 2022.10.24 08:56
974,"
카카오뱅크, 채용 연계형 인턴 개발자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004917030&office_id=014&code=323410&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.24 08:57
975,"
카카오뱅크, 채용연계형 개발자 인턴 '테크 인턴십' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0005165831&office_id=277&code=323410&page=36&sm=title_entity_id.basic,아시아경제, 2022.10.24 08:55
976,"
[단독] ""카카오뱅크, 화재에 취약"" 석달전 이미 경고있었는데
",https://finance.naver.com//item/news_read.naver?article_id=0005034319&office_id=009&code=323410&page=36&sm=title_entity_id.basic,매일경제, 2022.10.23 17:34
977,"
[단독] 정치권 압박에…하나·카뱅·신한, 예대금리차 잇단 축소
",https://finance.naver.com//item/news_read.naver?article_id=0005034318&office_id=009&code=323410&page=36&sm=title_entity_id.basic,매일경제, 2022.10.23 17:33
978,"
'먹통' 다음날 공매도 '폭탄' 맞은 카카오...2위는 카뱅
",https://finance.naver.com//item/news_read.naver?article_id=0005034211&office_id=009&code=323410&page=36&sm=title_entity_id.basic,매일경제, 2022.10.23 13:26
979,"
""카톡 먹통 다음날 카카오·카뱅 공매도 쏟아졌다""
",https://finance.naver.com//item/news_read.naver?article_id=0004113310&office_id=011&code=323410&page=36&sm=title_entity_id.basic,서울경제, 2022.10.23 10:18
980,"
""모은 돈 사라진 상상만 해도 끔찍…카뱅 손절합니다"" [채선희의 금융꼬...
",https://finance.naver.com//item/news_read.naver?article_id=0004765825&office_id=015&code=323410&page=36&sm=title_entity_id.basic,한국경제, 2022.10.23 07:02
981,"
카카오뱅크, 지역사회 공헌...'모두의 벽화 그리기' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002288778&office_id=123&code=323410&page=36&sm=title_entity_id.basic,조세일보, 2022.10.21 18:00
982,"
카카오뱅크, 은행중학교에 ‘모두의 벽화 그리기’ 봉사활동
",https://finance.naver.com//item/news_read.naver?article_id=0000032489&office_id=243&code=323410&page=36&sm=title_entity_id.basic,이코노미스트, 2022.10.21 13:57
983,"
카카오뱅크, 은행중학교에 '벽화그리기' 봉사활동
",https://finance.naver.com//item/news_read.naver?article_id=0004916362&office_id=014&code=323410&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.21 11:16
984,"
카카오 후폭풍...카뱅도 하루 이용자 63만명 감소
",https://finance.naver.com//item/news_read.naver?article_id=0005165005&office_id=277&code=323410&page=36&sm=title_entity_id.basic,아시아경제, 2022.10.21 09:45
985,"
IPO 침체에 비상장시장도 꽁꽁…카뱅도, 컬리도 신저가
",https://finance.naver.com//item/news_read.naver?article_id=0005346293&office_id=018&code=323410&page=36&sm=title_entity_id.basic,이데일리, 2022.10.21 06:26
986,"
카카오뱅크 주가 급락 '악재'에 IPO 앞둔 케이뱅크 부담 가중
",https://finance.naver.com//item/news_read.naver?article_id=0004764866&office_id=015&code=323410&page=36&sm=title_entity_id.basic,한국경제, 2022.10.20 14:00
987,"
카카오뱅크, 지역사회 공헌...'모두의 벽화 그리기' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002288778&office_id=123&code=323410&page=37&sm=title_entity_id.basic,조세일보, 2022.10.21 18:00
988,"
카카오뱅크, 은행중학교에 ‘모두의 벽화 그리기’ 봉사활동
",https://finance.naver.com//item/news_read.naver?article_id=0000032489&office_id=243&code=323410&page=37&sm=title_entity_id.basic,이코노미스트, 2022.10.21 13:57
989,"
카카오뱅크, 은행중학교에 '벽화그리기' 봉사활동
",https://finance.naver.com//item/news_read.naver?article_id=0004916362&office_id=014&code=323410&page=37&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.21 11:16
990,"
카카오 후폭풍...카뱅도 하루 이용자 63만명 감소
",https://finance.naver.com//item/news_read.naver?article_id=0005165005&office_id=277&code=323410&page=37&sm=title_entity_id.basic,아시아경제, 2022.10.21 09:45
991,"
IPO 침체에 비상장시장도 꽁꽁…카뱅도, 컬리도 신저가
",https://finance.naver.com//item/news_read.naver?article_id=0005346293&office_id=018&code=323410&page=37&sm=title_entity_id.basic,이데일리, 2022.10.21 06:26
992,"
카카오뱅크 주가 급락 '악재'에 IPO 앞둔 케이뱅크 부담 가중
",https://finance.naver.com//item/news_read.naver?article_id=0004764866&office_id=015&code=323410&page=37&sm=title_entity_id.basic,한국경제, 2022.10.20 14:00
993,"
30大 그룹 시가총액 307조 증발… 카뱅 자사주 매입·소각키로
",https://finance.naver.com//item/news_read.naver?article_id=0000015963&office_id=262&code=323410&page=37&sm=title_entity_id.basic,신동아, 2022.10.19 10:02
994,"
[특징주]카카오 연이틀 상승세…카뱅·카페도↑
",https://finance.naver.com//item/news_read.naver?article_id=0005344652&office_id=018&code=323410&page=37&sm=title_entity_id.basic,이데일리, 2022.10.19 09:42
995,"
카뱅 예적금 금리 최대 1.2%p인상
",https://finance.naver.com//item/news_read.naver?article_id=0004914791&office_id=014&code=323410&page=37&sm=title_entity_id.basic,파이낸셜뉴스, 2022.10.18 18:14
996,"
카뱅, 예·적금 금리 최대 1.2%p↑…1년 예금 금리, 4.5%
",https://finance.naver.com//item/news_read.naver?article_id=0004807201&office_id=008&code=323410&page=37&sm=title_entity_id.basic,머니투데이, 2022.10.18 17:36
997,"
카카오뱅크, 수신 금리 최대 1.2%p 인상...파킹통장 2.6%
",https://finance.naver.com//item/news_read.naver?article_id=0000032239&office_id=243&code=323410&page=37&sm=title_entity_id.basic,이코노미스트, 2022.10.18 17:34
998,"
카카오뱅크, 수신금리 최대 1.20%p 인상...예금금리 4.5%로 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005344293&office_id=018&code=323410&page=37&sm=title_entity_id.basic,이데일리, 2022.10.18 16:52
999,"
카카오뱅크, 예·적금 금리 최대 1.2%p 인상
",https://finance.naver.com//item/news_read.naver?article_id=0004111623&office_id=011&code=323410&page=37&sm=title_entity_id.basic,서울경제, 2022.10.18 16:51
1000,"
카카오뱅크, 예·적금 기본금리 최대 1.2%P 인상
",https://finance.naver.com//item/news_read.naver?article_id=0005163467&office_id=277&code=323410&page=37&sm=title_entity_id.basic,아시아경제, 2022.10.18 16:47
